id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness
10930264,,,
9095247,,,
21334,97,10,9
8327078,100,10,10
6850809,100,8,10
3789600,97,10,10
545585,98,10,10
10769176,,,
17386450,,,
15469932,98,10,10
11059556,100,10,9
8831030,100,10,10
17892406,,,
10830838,,,
9044976,100,10,10
8276435,100,10,10
17385381,,,
13623619,92,10,9
4769581,,,
5031660,93,10,9
9897689,90,9,9
7226841,95,10,9
14041654,100,10,10
13861354,93,10,10
9880029,,,
17172909,,,
6244773,100,10,9
10992652,,,
11961742,90,9,9
15598895,100,10,10
11552040,100,10,10
9077959,100,10,10
6132191,99,10,10
17497947,98,10,10
7226513,97,10,10
13095952,,,
8274354,100,10,10
15499467,,,
10863432,100,9,9
7930685,97,10,10
4440859,93,10,9
12092179,97,9,10
10698006,,,
13343347,,,
15221377,,,
14811235,84,9,8
13943674,95,10,9
2132426,,,
10921050,,,
15692759,80,10,10
17839056,100,10,10
504643,98,10,10
8882782,,,
10859050,95,9,10
10989986,,,
5027016,88,9,10
1984709,98,10,10
537771,100,10,10
13732035,100,10,10
3224720,100,9,10
12930338,99,10,10
17495126,,,
13600947,90,10,10
10679064,,,
1503989,93,10,9
16855762,,,
11337381,96,10,9
10681956,98,10,10
17762492,,,
17301015,93,10,10
3112427,95,10,10
13516275,91,10,10
3292643,96,10,10
12025717,94,10,10
14614355,90,10,10
13789725,99,10,10
11910999,83,9,8
8666251,98,10,10
16897188,93,9,9
7678792,100,10,10
10434902,96,10,10
7965068,95,10,9
5785980,78,8,7
6765802,94,10,9
5785978,83,9,7
15054846,83,9,8
17382326,100,10,10
14203815,96,10,10
7207426,95,10,9
7027139,97,10,10
16376205,99,10,10
13642014,97,10,10
14316675,93,10,9
4774742,96,10,10
4520661,87,9,9
16413291,100,10,10
1489501,91,9,9
3257886,93,9,10
16678379,96,10,9
13806046,,,
1914128,,,
7885495,99,10,10
7451648,99,10,10
16348162,,,
12930995,40,4,3
4788133,100,10,10
3312490,96,10,10
7933807,96,10,10
14705126,98,10,10
17283230,100,10,10
17961409,,,
1446325,100,10,10
15421813,94,9,10
13544851,100,10,6
6934874,96,10,10
5164874,96,10,10
4934420,89,9,10
3231526,97,10,10
17174288,100,10,10
1033754,98,10,10
15010558,94,10,10
17438556,,,
6245649,98,10,10
3343907,,,
10833987,,,
14340124,95,10,10
16125990,,,
17371171,96,10,10
14142409,86,9,9
16376353,100,10,10
17009854,80,9,7
15558562,93,9,9
3082327,97,10,10
10874971,,,
1135287,84,9,10
10367010,99,10,10
274334,95,10,9
9780615,96,10,10
11319787,95,10,10
998701,99,10,10
17543814,100,10,10
13573391,100,10,9
7950946,95,10,10
2101365,92,9,9
15150657,100,10,10
7712235,100,10,10
1615158,95,10,10
10972560,,,
17444005,100,10,10
13511841,,,
15149013,90,10,10
12741695,99,10,10
8842990,,,
982298,93,9,9
14118533,97,10,10
8859249,98,10,10
4287481,90,9,9
2747383,95,10,10
14052306,89,9,9
1142101,93,10,10
10906924,50,7,4
5760881,95,10,10
3386024,100,10,10
13867534,100,10,10
7852469,95,10,10
9611854,100,10,10
14257108,100,10,9
11497890,,,
9316530,100,10,10
8153250,96,10,10
13175533,99,10,10
15148862,100,10,10
1337098,87,9,9
8018902,95,10,10
2959642,91,10,9
11461920,96,10,10
2305140,96,10,10
14452358,100,10,10
6934867,93,9,10
17844924,,,
10428872,100,10,10
13363080,,,
6055808,88,9,10
4252808,99,10,10
5146120,77,8,6
2980184,90,10,10
2221057,97,10,10
15805626,,,
7054235,94,10,10
4482478,98,10,10
2614717,95,10,9
1860452,100,10,10
11592372,97,10,10
2368133,100,10,10
13220623,99,10,10
13623892,91,9,9
2944843,95,10,10
9242011,97,10,10
10920346,,,
565650,100,10,10
16916790,98,10,10
10379560,94,10,10
17408793,100,10,10
7259606,87,9,9
6955160,70,8,10
6557736,96,10,10
1351783,96,10,9
2302408,97,10,10
14426130,100,10,10
14089470,100,10,10
4013746,96,10,10
14474493,100,10,10
15769794,85,9,9
1036276,84,9,9
16441272,100,10,10
15437132,100,10,10
727866,97,10,10
2513786,80,10,10
10923835,91,9,9
10328918,80,8,8
13654824,,,
10984190,93,10,9
14686922,100,10,10
14360316,,,
2956406,97,10,10
3759246,93,9,10
1645712,82,9,9
4933787,91,10,9
10902600,,,
251792,96,9,10
14538591,100,10,10
17438541,,,
15568442,,,
6117147,98,10,10
15097577,89,9,9
16336782,100,10,10
11605753,92,9,9
4921641,,,
13293285,97,10,10
15177421,100,10,10
2016198,90,10,9
14013818,94,10,10
2430258,93,10,9
10734875,100,10,9
6494663,96,10,10
7247746,86,9,9
4959980,90,9,9
15521505,,,
14981466,98,10,10
13349101,93,9,10
11013337,96,10,10
11458867,,,
1087433,,,
1087427,,,
10193457,92,9,9
15422138,96,10,9
16536186,93,10,9
17322617,89,9,9
15422049,95,10,9
7309852,97,10,10
13965558,94,9,9
1644684,95,10,9
15706693,95,10,10
11048603,,,
13096530,88,9,9
1725853,96,10,10
9998879,100,10,10
8801747,93,10,9
17266737,100,10,10
6080799,96,10,9
15009918,96,10,9
6015077,95,10,9
9327560,100,10,10
17172552,,,
14052285,93,9,9
13636462,100,10,10
15422212,90,9,10
10524804,96,10,10
481413,,,
297897,96,10,9
7389541,97,10,10
278592,,,
15828423,98,10,10
13901641,97,10,10
17965243,,,
9136987,98,10,10
3277849,93,9,9
5211153,93,10,10
7259880,90,10,9
9667459,100,10,10
8520295,98,10,10
15131294,97,10,10
13747542,95,10,9
9241900,95,10,10
14206211,,,
9094263,90,10,9
4243837,98,10,10
12599563,,,
14549750,93,10,10
10633898,,,
15204367,95,10,10
8225432,,,
8339,97,10,10
15418986,100,10,8
985813,97,9,9
8567,88,9,7
9548770,,,
15258106,95,10,10
10941385,98,10,10
45956,95,10,10
2635278,96,9,10
1029621,100,10,10
9172460,95,10,9
1618782,100,10,10
16069207,98,10,9
783135,90,9,9
10941213,100,10,10
1651228,100,10,10
16134665,,,
11760120,100,10,10
12710373,,,
8303062,100,10,10
5861960,94,10,9
7872033,90,9,10
15807660,97,10,10
201579,97,10,10
7478508,88,9,9
7563462,100,10,10
12137566,100,10,10
8614984,,,
2502406,98,10,10
2746118,94,10,10
15955004,,,
7290262,98,10,10
10056082,,,
12546418,100,10,10
14747710,96,10,10
13685477,90,9,9
8955959,93,10,9
3354928,88,9,9
8777964,,,
9079710,95,10,9
10427768,96,10,9
7844031,98,10,10
13349040,93,10,9
4556428,100,10,10
6730473,91,10,9
16544492,93,10,10
6402782,98,10,10
16478955,,,
10089183,94,10,10
8172257,,,
8168233,99,10,10
8776392,100,10,10
832288,95,10,9
1618593,100,6,8
3145727,100,10,10
62804,100,9,8
4718531,99,10,10
15400940,98,10,10
9491760,97,10,10
14204679,89,9,9
8470229,96,10,9
900794,95,9,9
12254872,98,10,10
8306331,99,10,9
16986927,100,9,10
6717010,,,
10812992,,,
228922,,,
10616330,80,10,10
17776142,,,
7716327,,,
5977334,75,9,8
8956488,100,10,10
1892250,98,10,10
15269286,96,9,10
16351229,,,
442349,100,10,10
16570444,100,10,10
13434804,98,10,10
8847285,,,
2031532,98,10,10
1343385,98,10,10
1728497,100,10,10
4112294,99,10,10
10829717,,,
4833101,98,10,10
1851243,,,
12255045,,,
17776449,100,10,10
14401326,87,9,8
16924035,100,10,10
12025202,100,10,10
12811593,100,10,10
17417686,,,
16219320,,,
10828944,100,10,10
457862,95,10,9
2047084,,,
6257770,97,10,10
8486760,,,
7421008,93,10,9
660742,98,10,10
1276953,98,10,10
6372358,99,10,10
13799488,95,10,10
6749154,96,9,10
2292681,100,10,10
15645051,100,10,10
3586422,,,
11037074,,,
964952,99,10,10
7043404,81,9,9
10811665,,,
14400698,91,9,9
719077,93,10,9
11024614,,,
1767543,94,10,9
16447684,80,8,7
11681475,89,9,9
1767569,98,10,10
1907229,94,9,10
10840414,84,8,10
810672,86,8,9
4875549,100,10,10
12974077,91,10,8
1914841,96,10,10
17388542,,,
2209751,99,10,10
10877828,,,
1489782,92,9,9
8584000,98,10,10
11434840,100,10,10
3013427,97,10,10
13925189,93,9,9
14383718,100,10,9
9117980,,,
11024978,100,10,10
7601854,,,
3291691,100,10,9
3112708,95,10,9
8172628,100,10,10
11319769,94,9,9
10456792,,,
8993199,80,10,8
10959278,,,
10058134,96,10,9
47484,88,9,9
9615291,97,10,10
1079210,95,9,10
8091534,,,
12175681,,,
980737,95,10,9
7845599,96,10,9
13580027,100,10,10
11010288,,,
13327993,97,10,10
10909400,,,
10499789,,,
12919971,98,10,10
2717307,98,10,10
17136662,100,10,10
7227859,96,10,10
7718075,100,10,10
10089073,,,
10812120,100,10,10
13843165,91,9,9
998032,99,10,10
275464,95,10,9
15268504,100,10,9
12151949,,,
4470873,94,10,10
15775830,,,
7437925,98,10,9
13786977,,,
4257302,97,9,10
4175303,96,10,9
17722015,100,10,10
8353194,,,
10106280,,,
8336780,100,10,10
14486844,89,9,8
10909045,,,
4897595,96,9,10
10959676,,,
277269,98,10,10
8370959,100,10,10
15791969,,,
16562013,,,
8319971,100,,
440139,100,10,10
13711175,100,10,10
14841672,70,7,8
10526342,100,10,10
1520938,97,10,10
2077982,89,9,9
8172826,90,10,10
17332508,,,
1471683,98,10,10
2274540,92,10,10
12170073,100,10,10
6143487,98,10,10
7648255,,,
14726135,,,
2315086,98,10,10
17109092,,,
11636621,,,
9315067,84,9,8
7884670,,,
10965948,,,
16585655,100,10,10
14535504,100,10,10
10813277,96,10,9
4493744,94,10,10
10998170,,,
4475708,100,10,10
9736576,93,9,9
4100473,93,10,9
6425391,,,
17805191,,,
14991676,98,10,9
10686252,,,
17173284,,,
11718434,,,
10833633,,,
10882778,,,
650007,94,10,10
6557381,,,
14370867,,,
17780402,,,
16671511,94,9,10
9013283,,,
2412174,85,9,8
3591813,100,10,10
7933558,97,10,9
1887829,94,10,9
10833518,,,
2887744,99,10,10
13604278,,,
8324569,97,10,9
10012664,,,
17272885,,,
12472335,100,10,9
17010696,100,10,10
8146941,100,10,10
10866681,80,8,8
10908417,80,10,10
8195650,,,
2166328,91,9,10
16666165,100,10,10
16207388,100,10,10
15234987,89,9,9
15451672,100,10,10
1363448,94,10,10
443908,96,10,9
9047210,100,10,10
7343245,95,10,9
4476010,93,9,10
10864223,,,
1608763,90,10,9
16190529,100,9,10
10390390,100,10,10
6261758,85,9,9
10996772,,,
2066449,,,
13988824,100,10,10
1355744,100,10,10
9301952,,,
13676473,90,9,9
2748298,92,9,9
7369364,97,10,10
6401914,,,
9826167,100,10,10
15792340,,,
11207223,100,10,8
1273709,98,10,10
2371394,99,10,10
1257032,94,9,9
3042811,100,10,10
808919,99,10,10
7761377,,,
13479950,100,10,10
5041554,,,
11038085,,,
7351420,80,10,10
1764449,97,10,10
15182953,,,
15859766,93,9,9
16542790,93,9,9
13937718,100,10,10
2305039,95,10,10
4730628,100,10,10
17608446,,,
5320410,94,10,9
1460174,99,10,10
60365,97,10,10
9251816,96,10,10
17718432,100,10,10
10808224,100,10,10
1305478,96,10,10
7072662,100,9,9
14647698,91,9,9
1053136,97,10,10
715504,98,10,10
16231784,99,10,10
12677090,93,9,9
10792256,100,10,10
16706877,99,10,10
578097,100,10,10
8908059,93,10,10
15183102,,,
7597291,,,
10839934,,,
15872552,93,10,9
7417050,89,10,9
421056,97,10,10
8596659,100,10,10
583290,100,9,9
5258355,,,
7956253,92,10,9
1682072,93,10,9
7957152,,,
1304808,93,9,10
9513587,,,
10418322,99,10,10
18904,98,10,10
756670,92,9,9
6211289,,,
11872752,97,10,10
7776769,100,10,10
15346172,,,
4164567,99,10,10
1084371,83,8,8
846294,90,10,9
1255826,96,10,10
25463,98,10,10
10496900,,,
3271517,98,10,10
731591,91,9,8
1190125,92,9,9
15582931,98,9,10
9545950,99,10,10
4810969,100,10,10
682134,97,10,10
3369099,,,
10574866,93,9,10
6761066,100,10,10
14919747,100,10,10
3614773,94,10,10
12609202,100,8,10
2844724,,,
5309235,94,10,9
16181249,100,10,10
10807113,95,9,9
10839865,100,10,10
26408,89,9,8
9023447,94,10,10
9824007,,,
7989009,,,
10840373,,,
13936968,100,10,10
10807640,,,
13379868,,,
9021715,85,9,10
845502,93,9,10
6628985,91,10,9
10577569,,,
9119340,100,10,10
1615088,98,10,10
15767699,,,
13654912,,,
15272649,83,8,9
4269254,97,10,10
14836958,87,8,9
834226,94,9,9
1714155,87,10,8
12756967,,,
3844037,96,10,10
16999054,80,8,9
13248418,100,10,10
4171658,96,9,10
10839205,,,
8194727,100,10,10
15328406,89,10,10
12608643,100,10,8
564074,100,10,9
1467522,97,10,10
12340407,100,10,10
4613237,,,
8119395,100,10,10
16382808,,,
7693322,73,10,9
2761733,100,10,10
12346372,100,10,9
8309401,92,9,10
12208792,100,10,8
4069917,98,10,10
4957143,99,10,10
10527674,90,10,10
1696666,91,9,9
10806185,,,
6054817,88,8,8
9888667,100,10,10
5684036,,,
467839,92,9,9
1156649,96,10,10
10970650,,,
11760290,,,
7950588,100,10,10
1598872,99,10,10
7710085,,,
845132,95,10,9
25927,89,9,8
4629368,60,8,5
1827653,98,10,10
844640,,,
8143404,96,10,10
8889145,98,10,10
10866319,,,
1614622,98,10,10
16720583,,,
2319032,98,10,10
2499257,95,10,10
14787254,80,9,7
15911997,100,10,10
14869150,100,10,10
16867947,,,
14262908,,,
10658401,100,10,10
2614880,,,
13788749,92,10,9
2483759,92,10,10
10608275,100,10,10
8125277,89,9,9
15164449,100,10,10
10789433,,,
10681909,100,10,9
11674092,89,9,10
4989380,,,
10592126,100,10,10
5852599,98,10,9
8310194,90,10,9
2374370,97,10,10
6922612,97,10,10
9904455,88,9,9
5213718,94,10,10
12972076,87,8,9
17424610,,,
15116037,80,6,7
6185160,96,10,8
2154686,96,10,10
5967901,96,10,10
9860097,100,10,10
6824042,93,9,9
1499238,90,9,8
13623386,,,
1810486,94,10,9
12623927,100,10,10
10363359,100,10,10
10908861,,,
1515471,100,10,10
12307851,91,10,10
593253,97,10,10
2088912,100,10,10
6364612,,,
9493932,99,10,10
10022810,95,10,10
3415442,98,10,10
7972067,93,10,10
6626648,100,8,10
14323059,99,10,10
9063798,80,9,7
1711403,96,10,9
1596696,98,10,10
10788131,,,
10770988,,,
13917436,100,10,10
8133672,100,10,10
10689539,97,10,10
1317908,97,10,10
12089415,97,10,10
10673179,100,10,10
6658953,100,10,10
3283447,96,10,10
10787814,100,10,10
56200,98,10,10
2142197,80,8,4
7937959,95,10,10
14375372,100,10,10
3317591,92,9,8
8118106,,,
13635551,93,10,9
9402993,100,10,10
1121953,98,10,10
14802586,99,10,10
4660867,,,
14168000,100,10,10
1187425,90,9,9
9198181,,,
10788444,,,
10886746,,,
10964917,,,
7759829,100,10,10
10968594,93,10,9
3890704,93,10,10
2612741,97,10,10
15162895,100,10,10
11918849,,,
14507492,97,10,9
7712676,100,10,10
10998332,,,
2202505,90,10,8
1629059,,,
8739306,95,10,10
2333561,80,10,10
8624957,100,10,10
9493265,,,
1039096,98,10,10
8673992,97,10,10
1336998,97,10,9
72365,89,9,9
9346869,100,10,9
1122014,92,9,9
7347963,94,10,9
8701226,,,
9133262,,,
2612415,100,10,10
8037572,94,10,9
15944380,81,8,8
5250150,96,10,10
11377740,,,
10968116,100,10,10
515104,81,9,7
17780599,,,
17226355,,,
16382395,78,8,7
2742151,96,9,9
7329639,93,10,9
6575965,97,10,10
16881502,91,9,9
17040923,,,
9488665,98,10,10
14536328,94,10,10
12212013,99,10,10
16275218,94,10,9
6903562,90,9,10
10772200,,,
6364873,100,10,10
808660,92,9,9
5084563,,,
6688374,96,10,10
2070192,95,9,9
10835637,96,10,10
13735374,96,10,10
15111599,,,
6329731,99,10,10
4330861,97,10,9
41867,88,9,9
1201496,96,10,10
4183367,,,
15342133,,,
4053544,93,10,9
17993503,,,
2447895,100,10,10
3611131,87,9,9
17717732,,,
6199764,95,10,10
795254,99,10,10
4233667,87,8,8
5458248,100,10,10
2120072,88,10,10
2169208,98,10,10
7329845,96,10,10
1022316,99,10,10
12949888,,,
17010389,96,10,9
1370128,90,9,9
8935756,,,
16963905,98,10,10
8276309,97,10,10
11868448,100,10,10
15898724,89,9,9
9263189,93,10,10
10901583,,,
4773949,91,10,10
17585561,100,10,10
13375531,80,6,10
3971090,90,10,9
10914116,100,10,10
8067416,,,
7329782,95,10,10
9636960,99,10,10
890875,80,8,7
7198666,90,10,9
15521735,100,10,10
1722953,,,
7329545,98,10,10
13014967,100,10,10
1103797,96,10,9
8869806,99,10,10
5222044,93,9,10
6968158,97,10,10
4978780,,,
537602,96,10,9
12344783,95,10,10
4052091,99,10,10
8377605,93,10,9
4936887,97,10,10
13030090,95,9,10
14126530,100,10,9
5835314,95,10,10
16724454,100,10,10
8653346,97,10,10
3545312,91,9,8
121065,99,10,10
14031083,85,10,10
4616783,,,
10885322,100,10,10
2101654,,,
8386933,93,10,9
10918057,,,
4823183,100,10,10
4033038,100,10,10
6747905,100,9,10
4347535,,,
17479949,100,10,10
8126890,,,
14616761,,,
4396512,100,10,10
15929904,99,10,10
10811617,,,
8028929,93,10,9
12845827,100,10,10
10392074,100,10,9
3154683,,,
9261535,100,10,10
1003984,94,10,9
10998063,,,
10948909,,,
2756856,97,10,10
8651483,96,9,9
13084977,98,10,9
2130640,98,10,10
5969074,96,10,10
13735115,,,
11998353,97,10,10
1873023,91,9,10
8426628,100,10,9
24723,95,10,10
1198359,96,10,9
683603,94,9,9
8705073,87,10,9
4183088,100,10,10
4084756,73,9,9
8311822,,,
5628758,100,9,9
5657601,95,10,10
6329340,97,9,10
10996579,100,10,10
12583759,98,10,10
7900944,99,10,10
1070037,92,8,10
4297642,100,10,10
7161943,100,10,10
7620686,,,
1886260,98,10,10
15717265,100,10,9
16910596,100,10,
4950264,93,9,9
17306441,,,
3870174,97,10,10
8131371,100,10,10
10942561,,,
7329651,100,10,8
15565615,100,10,10
8442634,,,
11338538,95,10,10
2362619,97,10,10
5772013,73,7,7
7840632,93,10,9
5197282,100,10,10
1870055,95,10,10
8014888,100,10,10
511448,94,9,9
11674311,100,10,10
13914274,,,
708731,94,10,10
9489347,96,10,10
5852066,96,10,9
12274606,,,
2048834,88,9,9
939407,98,10,10
11043149,97,10,10
4538695,85,10,8
14827566,95,10,9
4030494,92,10,8
7602219,,,
17892826,,,
10732651,,,
5309546,,,
14983353,97,10,10
17499137,100,10,10
10814455,,,
10929133,95,10,9
958,97,10,10
852960,,,
3294174,97,10,10
4998105,96,10,10
83257,97,10,10
17402331,100,10,10
8210905,,,
9717679,,,
4720512,93,9,9
17500049,,,
13174599,,,
15533853,100,10,10
9882970,97,10,10
1738415,97,10,10
14501605,90,9,7
5346803,99,10,10
8307606,,,
15401867,98,10,10
16444225,90,9,10
3200431,100,10,10
15303249,100,9,10
8782392,89,9,8
2589236,,,
10502649,,,
17023452,,,
9295965,91,9,10
17418662,,,
461206,100,10,10
2082751,90,8,7
837045,93,10,9
13124989,60,6,5
247095,88,9,8
10783624,100,10,10
15090968,95,10,10
1344752,88,9,9
10880254,,,
3769585,88,9,9
7734510,95,10,10
6915290,96,10,10
9995433,95,10,10
10834961,97,10,10
8848541,96,10,9
10257542,98,10,10
8848524,,,
14991821,90,9,9
1180103,92,8,9
11572634,,,
136598,98,10,10
12763538,100,10,10
1098003,100,10,10
2507021,93,9,8
3145984,,,
17776905,,,
12812551,,,
1769688,99,10,10
4718773,96,10,10
13713588,80,9,8
12720208,,,
16286523,100,10,6
15287084,97,9,10
14484206,93,9,9
9650878,95,10,9
11059932,97,9,10
4161655,93,10,9
7111375,94,10,9
8717008,,,
9614796,100,10,10
1917622,94,10,9
7094961,96,10,9
8209055,99,10,10
7783059,,,
14123063,,,
3670095,,,
17301571,93,10,9
7652219,97,10,10
14317885,70,10,6
905902,92,10,9
1783018,80,9,8
6272183,96,10,10
3319447,96,10,10
254953,80,10,8
2694526,96,10,9
2397858,92,10,9
17414239,100,10,10
10961737,,,
2134100,93,10,9
14252951,100,10,10
9824673,95,9,9
15285867,91,9,9
1931937,96,10,9
11187767,80,9,9
69681,90,9,8
16691183,100,10,10
16362304,100,10,10
9904485,,,
7856443,98,10,10
6938818,91,9,9
17701106,,,
8411606,99,10,10
8001958,,,
16570521,100,10,10
3168359,96,10,10
4781448,100,10,10
14652409,100,10,10
1427660,98,10,10
8388658,,,
15664146,88,9,9
16064495,,,
8275971,,,
15844494,92,10,10
10831199,,,
10801460,,,
21914,78,8,8
3809432,,,
16147887,100,,
7918,85,8,8
7861157,94,10,10
10630079,100,10,10
783149,97,10,10
5747240,,,
6812179,97,10,9
6812162,100,10,10
2585167,99,10,10
4321720,99,10,10
356791,99,9,10
13273159,100,10,10
14059646,80,9,8
930955,92,10,10
14627950,100,10,10
3194383,100,10,10
5960738,89,9,10
8811090,,,
4993804,99,10,10
3945201,94,10,10
2061039,,,
10236578,,,
10043166,97,9,9
6414298,40,5,2
8994562,,,
130775,90,8,8
11927222,,,
15974066,100,10,10
6749830,97,9,10
10058568,100,10,10
130565,100,10,10
10944402,,,
2965351,95,10,10
9633626,,,
8781629,100,10,10
1919372,98,10,10
9598259,,,
13466982,100,10,9
4046133,,,
16416050,100,10,10
8584491,100,10,10
2978994,100,10,10
13745138,,,
3488136,95,10,9
16202104,,,
12826992,93,10,8
4303248,99,10,10
15339049,99,10,9
14219518,93,9,9
1208928,92,9,9
16692626,70,8,6
3439823,,,
2825966,92,9,10
997382,89,9,9
3012660,80,10,9
6748152,,,
3701662,84,9,8
149996,90,9,9
1555316,96,10,10
2816626,100,10,10
2046552,99,10,10
2066868,,,
13466139,100,10,10
12057024,100,10,10
10549688,100,10,10
7518636,90,9,9
13170498,93,10,9
6783618,,,
1030032,,,
8084655,,,
8189664,,,
209514,92,10,9
12965538,80,10,8
571042,95,10,9
10245054,53,6,5
7502595,,,
6290098,97,10,10
8993455,98,10,10
9150171,,,
9972077,100,10,10
1259611,98,10,10
12814696,,,
1975404,98,10,9
17511326,,,
1309496,100,10,10
1768239,99,10,10
791573,85,9,7
7666482,67,9,7
1144148,95,10,10
12023104,91,10,9
7763272,,,
16079346,,,
226594,99,10,10
8844548,96,10,10
8762652,100,10,8
3585034,100,10,10
3960476,,,
10563581,,,
17217076,,,
2985919,84,9,8
166771,97,10,10
6328186,100,10,10
9473338,99,10,10
5218679,100,10,10
16896403,,,
17343208,97,9,9
3133266,97,10,10
12128075,88,10,7
2081420,92,9,10
10537150,89,9,9
7178670,97,10,10
14421699,100,10,10
2166428,95,10,9
16338618,90,10,10
6653474,96,10,10
4966389,96,9,9
17944621,,,
16304096,100,10,8
5033949,88,9,9
16256590,94,10,9
16189105,100,10,10
4886010,,,
15240406,100,10,10
149108,100,10,10
5850735,89,8,7
13864060,100,10,9
5031525,99,10,10
3240016,96,10,10
8908906,,,
14774354,,,
1552454,95,9,10
3731481,94,9,9
8155106,99,10,10
896938,95,10,10
1203526,86,9,8
602036,,,
1945508,97,10,10
6451098,93,10,10
14200724,,,
14790532,82,9,8
15413120,99,10,10
5730174,93,9,9
6467452,,,
8761630,80,10,8
1206233,83,8,8
12005182,100,10,10
12042,64,6,6
1633881,88,9,9
283235,96,10,10
15363634,,,
798222,98,10,10
5942800,,,
3272181,,,
4227441,94,10,10
16084377,100,10,10
1480404,100,10,10
15134083,91,9,9
8629384,70,9,8
10700645,97,10,10
2272343,97,10,10
12041,75,8,8
1650429,80,10,6
5320351,93,10,9
7204489,100,10,10
9186305,100,10,10
715754,99,10,10
7302136,100,10,9
8371368,,,
9251681,88,9,8
91957,94,9,9
4729656,,,
3229488,94,10,10
3861272,96,10,10
43778,65,8,8
6884320,100,10,10
5762374,99,10,10
17233693,100,10,10
5807320,94,10,10
9678100,,,
9858310,100,10,8
70185,97,10,10
191632,96,10,10
6941379,98,10,10
4135201,99,10,10
16165451,,,
9218585,95,10,10
16816310,,,
16018318,90,10,8
5204426,95,10,10
7858587,90,10,10
5196859,94,10,10
960593,89,9,8
3122882,98,10,10
5286047,98,10,10
4695477,96,10,10
1206261,88,9,9
10127022,,,
17344333,90,8,9
10413838,,,
7022309,99,10,10
10127110,,,
10839763,95,10,9
6374167,96,10,10
13176817,93,9,9
3843704,,,
6500567,100,10,10
13772008,100,10,10
1206184,86,9,8
10733204,93,10,9
11773102,99,10,10
1827776,20,4,4
10052512,100,10,10
172943,,,
15468915,60,2,6
3565068,95,10,10
13297150,87,9,8
7972343,80,6,7
13015968,91,9,9
7628183,92,9,9
3138935,84,9,8
8933606,96,10,9
9097363,92,10,10
17703789,100,10,10
7807841,96,10,10
1336798,91,9,9
16687904,100,10,10
8882531,100,10,10
4235888,96,10,9
11625548,91,10,10
17424816,100,10,9
3006861,80,10,7
10363272,,,
4219227,100,10,10
3629365,100,10,9
16535678,100,10,10
6415052,99,10,10
336133,92,9,8
5693721,97,9,10
9681616,100,10,10
5550110,,,
57479,99,10,10
5846018,,,
4851030,,,
8142,93,8,9
17767863,80,10,8
15392180,,,
1989997,98,10,10
17636755,,,
7327090,100,10,10
220418,88,9,9
10926639,94,9,9
17458394,100,10,10
859336,96,10,10
8444947,95,10,9
3939307,96,10,10
16653287,100,10,10
12655589,100,10,9
17767353,,,
6888361,100,10,10
13901471,93,9,9
5480080,95,10,10
10480018,97,10,10
3563032,94,10,9
8119550,92,10,9
2559297,87,9,9
1864121,96,10,10
8904701,,,
10656597,,,
8053887,98,10,10
678556,98,10,10
17767113,,,
17593609,,,
563887,98,10,9
3333870,100,10,10
4623011,96,10,10
5762600,100,10,10
3693782,84,8,9
8389831,100,10,10
269463,94,9,10
15867042,100,10,10
580106,95,10,9
16652963,,,
6289857,98,10,10
10508881,,,
3053443,100,10,10
1280637,88,10,9
10721140,100,10,8
17745248,,,
1633933,98,10,9
16694385,100,10,10
17978748,,,
10655519,,,
8591098,,,
15177460,100,10,10
10999527,100,10,10
6591918,100,10,10
8164773,93,10,10
13981030,80,6,8
1480015,99,10,10
12917258,90,10,9
72205,100,10,10
6855106,91,9,9
691446,98,10,10
1186228,92,9,9
16652730,93,9,9
4738295,91,10,8
6704875,94,10,10
1936618,87,8,10
1743201,98,10,10
4258894,,,
3261455,95,10,10
10734171,,,
1335204,100,10,10
3479568,100,10,9
10917847,,,
14505925,100,10,10
3758015,99,10,10
3757966,98,10,10
8569939,100,10,10
1053945,92,9,9
9877717,97,10,10
1561827,100,10,10
12339778,,,
7901865,100,10,10
14553693,97,10,10
348714,95,10,10
265925,90,9,9
15194237,80,8,3
10229367,,,
358672,,,
5589500,99,10,10
379349,90,9,9
5538737,100,10,8
5117430,,,
8473252,,,
7180644,100,10,10
2738331,91,9,9
17405841,93,9,9
11555105,,,
11735293,,,
1332343,98,10,10
1954963,98,10,10
17731097,70,8,10
10802306,100,10,10
7361644,95,10,9
10455187,98,10,10
1467233,89,9,8
17696905,,,
11015221,,,
4559901,90,9,7
212783,91,9,9
4379621,87,9,9
12309468,,,
9737176,,,
10881291,,,
7842860,,,
13996790,,,
1494503,98,10,10
10574350,98,10,10
12814571,,,
1499843,95,9,8
7310267,100,10,10
17433075,,,
10863455,92,10,10
14554419,100,10,10
14617321,,,
16039976,100,10,10
4244943,100,10,10
459806,92,9,9
1721354,100,10,10
7717877,,,
13814336,92,9,9
4638571,,,
17386464,,,
1148625,98,10,10
8192881,96,10,10
16630397,100,10,10
213532,87,9,9
5849626,99,10,10
13298437,95,10,10
5685743,93,9,9
1851886,91,10,9
13746665,100,10,10
10832295,100,9,10
14944663,100,10,10
3721167,100,10,10
9340256,99,10,10
10126716,96,10,10
14222676,95,9,10
17421875,,,
607500,94,9,10
10126600,,,
8488103,96,10,10
754117,99,10,10
12779976,93,10,8
5927579,,,
2736358,95,10,9
10830082,,,
7968117,100,10,10
